Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-31T00:00+02:00;2019-08-01T00:00+02:00;2019-07-31;9882;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;9164;716;218;314;160;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-31T00:00+02:00;2019-08-01T00:00+02:00;2019-07-31;19498;100,0;24;24;0;3;99,98;Totalt;17641;1854;663;664;429;97;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-08-02T00:00+02:00;2019-08-01;9790;100,0;24;24;0;5;99,95;1;9143;642;191;212;215;22;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-08-02T00:00+02:00;2019-08-01;9765;100,0;24;24;0;0;100,00;2;8606;1159;496;331;253;78;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-08-02T00:00+02:00;2019-08-01;9769;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;8608;1161;496;332;254;78;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-08-02T00:00+02:00;2019-08-01;9786;100,0;24;24;0;5;99,95;Totalt i retning TROMSØYA;9141;640;191;211;214;22;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-08-02T00:00+02:00;2019-08-01;19555;100,0;24;24;0;5;99,97;Totalt;17749;1801;687;543;468;100;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-02T00:00+02:00;2019-08-03T00:00+02:00;2019-08-02;9613;100,0;24;24;0;12;99,88;1;8910;691;204;249;217;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-02T00:00+02:00;2019-08-03T00:00+02:00;2019-08-02;9825;100,0;24;24;0;12;99,88;2;8609;1204;501;326;299;78;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-02T00:00+02:00;2019-08-03T00:00+02:00;2019-08-02;9829;100,0;24;24;0;12;99,88;Totalt i retning TROMSDALEN;8611;1206;501;327;299;79;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-02T00:00+02:00;2019-08-03T00:00+02:00;2019-08-02;9609;100,0;24;24;0;12;99,88;Totalt i retning TROMSØYA;8908;689;204;248;217;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-02T00:00+02:00;2019-08-03T00:00+02:00;2019-08-02;19438;100,0;24;24;0;24;99,88;Totalt;17519;1895;705;575;516;99;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-03T00:00+02:00;2019-08-04T00:00+02:00;2019-08-03;7733;100,0;24;24;0;1;99,99;1;7254;478;155;166;156;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-03T00:00+02:00;2019-08-04T00:00+02:00;2019-08-03;7589;100,0;24;24;0;2;99,97;2;6914;673;296;142;212;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-03T00:00+02:00;2019-08-04T00:00+02:00;2019-08-03;7589;100,0;24;24;0;2;99,97;Totalt i retning TROMSDALEN;6914;673;296;142;212;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-03T00:00+02:00;2019-08-04T00:00+02:00;2019-08-03;7733;100,0;24;24;0;1;99,99;Totalt i retning TROMSØYA;7254;478;155;166;156;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-03T00:00+02:00;2019-08-04T00:00+02:00;2019-08-03;15322;100,0;24;24;0;3;99,98;Totalt;14168;1151;451;308;368;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-04T00:00+02:00;2019-08-05T00:00+02:00;2019-08-04;8542;100,0;24;24;0;1;99,99;1;8022;519;170;192;145;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-04T00:00+02:00;2019-08-05T00:00+02:00;2019-08-04;7502;100,0;24;24;0;1;99,99;2;6840;661;324;111;198;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-04T00:00+02:00;2019-08-05T00:00+02:00;2019-08-04;7503;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;6840;662;324;112;198;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-04T00:00+02:00;2019-08-05T00:00+02:00;2019-08-04;8541;100,0;24;24;0;1;99,99;Totalt i retning TROMSØYA;8022;518;170;191;145;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-04T00:00+02:00;2019-08-05T00:00+02:00;2019-08-04;16044;100,0;24;24;0;2;99,99;Totalt;14862;1180;494;303;343;39;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-05T00:00+02:00;2019-08-06T00:00+02:00;2019-08-05;10278;100,0;24;24;0;11;99,89;1;9516;751;244;240;232;32;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-05T00:00+02:00;2019-08-06T00:00+02:00;2019-08-05;9973;100,0;24;24;0;1;99,99;2;8702;1270;523;319;317;111;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-05T00:00+02:00;2019-08-06T00:00+02:00;2019-08-05;9980;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;8704;1275;524;323;317;111;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-05T00:00+02:00;2019-08-06T00:00+02:00;2019-08-05;10271;100,0;24;24;0;11;99,89;Totalt i retning TROMSØYA;9514;746;243;236;232;32;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-05T00:00+02:00;2019-08-06T00:00+02:00;2019-08-05;20251;100,0;24;24;0;12;99,94;Totalt;18218;2021;767;559;549;143;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-06T00:00+02:00;2019-08-07T00:00+02:00;2019-08-06;10218;100,0;24;24;0;11;99,89;1;9543;664;211;221;205;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-06T00:00+02:00;2019-08-07T00:00+02:00;2019-08-06;10035;100,0;24;24;0;2;99,98;2;8780;1253;543;334;291;85;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-06T00:00+02:00;2019-08-07T00:00+02:00;2019-08-06;10036;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;8781;1253;543;334;291;85;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-06T00:00+02:00;2019-08-07T00:00+02:00;2019-08-06;10217;100,0;24;24;0;11;99,89;Totalt i retning TROMSØYA;9542;664;211;221;205;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-06T00:00+02:00;2019-08-07T00:00+02:00;2019-08-06;20253;100,0;24;24;0;13;99,94;Totalt;18323;1917;754;555;496;112;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-07T00:00+02:00;2019-08-08T00:00+02:00;2019-08-07;10320;100,0;24;24;0;15;99,85;1;9640;665;206;211;216;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-07T00:00+02:00;2019-08-08T00:00+02:00;2019-08-07;10054;100,0;24;24;0;2;99,98;2;8848;1204;515;330;265;94;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-07T00:00+02:00;2019-08-08T00:00+02:00;2019-08-07;10056;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;8849;1204;515;330;265;94;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-07T00:00+02:00;2019-08-08T00:00+02:00;2019-08-07;10318;100,0;24;24;0;14;99,86;Totalt i retning TROMSØYA;9639;665;206;211;216;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-07T00:00+02:00;2019-08-08T00:00+02:00;2019-08-07;20374;100,0;24;24;0;17;99,92;Totalt;18488;1869;721;541;481;125;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-08T00:00+02:00;2019-08-09T00:00+02:00;2019-08-08;10560;100,0;24;24;0;10;99,91;1;9844;706;214;252;212;27;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-08T00:00+02:00;2019-08-09T00:00+02:00;2019-08-08;10397;100,0;24;24;0;1;99,99;2;9116;1280;512;370;293;104;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-08T00:00+02:00;2019-08-09T00:00+02:00;2019-08-08;10402;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9117;1284;512;373;294;104;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-08T00:00+02:00;2019-08-09T00:00+02:00;2019-08-08;10555;100,0;24;24;0;10;99,91;Totalt i retning TROMSØYA;9843;702;214;249;211;27;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-08T00:00+02:00;2019-08-09T00:00+02:00;2019-08-08;20957;100,0;24;24;0;11;99,95;Totalt;18960;1986;726;622;505;131;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-09T00:00+02:00;2019-08-10T00:00+02:00;2019-08-09;10561;100,0;24;24;0;12;99,89;1;9859;690;225;239;206;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-09T00:00+02:00;2019-08-10T00:00+02:00;2019-08-09;10828;100,0;24;24;0;2;99,98;2;9578;1248;543;366;272;67;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-09T00:00+02:00;2019-08-10T00:00+02:00;2019-08-09;10836;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;9580;1254;544;371;272;67;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-09T00:00+02:00;2019-08-10T00:00+02:00;2019-08-09;10553;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;9857;684;224;234;206;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-09T00:00+02:00;2019-08-10T00:00+02:00;2019-08-09;21389;100,0;24;24;0;14;99,93;Totalt;19437;1938;768;605;478;87;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-10T00:00+02:00;2019-08-11T00:00+02:00;2019-08-10;8482;100,0;24;24;0;1;99,99;1;8033;448;130;153;160;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-10T00:00+02:00;2019-08-11T00:00+02:00;2019-08-10;8286;100,0;24;24;0;0;100,00;2;7594;692;291;164;212;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-10T00:00+02:00;2019-08-11T00:00+02:00;2019-08-10;8289;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7595;694;292;165;212;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-10T00:00+02:00;2019-08-11T00:00+02:00;2019-08-10;8479;100,0;24;24;0;1;99,99;Totalt i retning TROMSØYA;8032;446;129;152;160;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-10T00:00+02:00;2019-08-11T00:00+02:00;2019-08-10;16768;100,0;24;24;0;1;99,99;Totalt;15627;1140;421;317;372;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-11T00:00+02:00;2019-08-12T00:00+02:00;2019-08-11;9358;100,0;24;24;0;4;99,96;1;8878;476;119;194;151;12;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-11T00:00+02:00;2019-08-12T00:00+02:00;2019-08-11;7947;100,0;24;24;0;1;99,99;2;7342;604;291;121;163;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-11T00:00+02:00;2019-08-12T00:00+02:00;2019-08-11;7949;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7342;606;292;122;163;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-11T00:00+02:00;2019-08-12T00:00+02:00;2019-08-11;9356;100,0;24;24;0;4;99,96;Totalt i retning TROMSØYA;8878;474;118;193;151;12;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-11T00:00+02:00;2019-08-12T00:00+02:00;2019-08-11;17305;100,0;24;24;0;5;99,97;Totalt;16220;1080;410;315;314;41;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-12T00:00+02:00;2019-08-13T00:00+02:00;2019-08-12;11504;100,0;24;24;0;12;99,90;1;10771;721;211;250;228;32;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-12T00:00+02:00;2019-08-13T00:00+02:00;2019-08-12;11043;100,0;24;24;0;15;99,86;2;9724;1304;543;327;314;120;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-12T00:00+02:00;2019-08-13T00:00+02:00;2019-08-12;11051;100,0;24;24;0;13;99,88;Totalt i retning TROMSDALEN;9729;1309;546;328;315;120;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-12T00:00+02:00;2019-08-13T00:00+02:00;2019-08-12;11496;100,0;24;24;0;14;99,88;Totalt i retning TROMSØYA;10766;716;208;249;227;32;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-12T00:00+02:00;2019-08-13T00:00+02:00;2019-08-12;22547;100,0;24;24;0;27;99,88;Totalt;20495;2025;754;577;542;152;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-13T00:00+02:00;2019-08-14T00:00+02:00;2019-08-13;11527;100,0;24;24;0;12;99,90;1;10779;736;250;241;210;34;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-13T00:00+02:00;2019-08-14T00:00+02:00;2019-08-13;11518;100,0;24;24;0;1;99,99;2;10157;1360;577;403;269;111;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-13T00:00+02:00;2019-08-14T00:00+02:00;2019-08-13;11527;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;10162;1362;579;403;269;111;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-13T00:00+02:00;2019-08-14T00:00+02:00;2019-08-13;11518;100,0;24;24;0;10;99,91;Totalt i retning TROMSØYA;10774;734;248;241;210;34;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-13T00:00+02:00;2019-08-14T00:00+02:00;2019-08-13;23045;100,0;24;24;0;13;99,94;Totalt;20936;2096;827;644;479;145;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-14T00:00+02:00;2019-08-15T00:00+02:00;2019-08-14;11621;100,0;24;24;0;13;99,89;1;10839;769;243;266;231;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-14T00:00+02:00;2019-08-15T00:00+02:00;2019-08-14;11560;100,0;24;24;0;3;99,97;2;10169;1388;600;398;291;99;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-14T00:00+02:00;2019-08-15T00:00+02:00;2019-08-14;11567;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;10172;1392;601;401;291;99;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-14T00:00+02:00;2019-08-15T00:00+02:00;2019-08-14;11614;100,0;24;24;0;13;99,89;Totalt i retning TROMSØYA;10836;765;242;263;231;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-14T00:00+02:00;2019-08-15T00:00+02:00;2019-08-14;23181;100,0;24;24;0;16;99,93;Totalt;21008;2157;843;664;522;128;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-15T00:00+02:00;2019-08-16T00:00+02:00;2019-08-15;11772;100,0;24;24;0;13;99,89;1;11041;718;222;240;224;30;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-15T00:00+02:00;2019-08-16T00:00+02:00;2019-08-15;11781;100,0;24;24;0;0;100,00;2;10370;1411;624;407;284;96;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-15T00:00+02:00;2019-08-16T00:00+02:00;2019-08-15;11786;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;10372;1414;626;408;284;96;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-15T00:00+02:00;2019-08-16T00:00+02:00;2019-08-15;11767;100,0;24;24;0;13;99,89;Totalt i retning TROMSØYA;11039;715;220;239;224;30;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-15T00:00+02:00;2019-08-16T00:00+02:00;2019-08-15;23553;100,0;24;24;0;13;99,94;Totalt;21411;2129;846;647;508;126;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-16T00:00+02:00;2019-08-17T00:00+02:00;2019-08-16;9871;91,6;24;24;2;4;99,96;1;9280;587;181;187;191;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-16T00:00+02:00;2019-08-17T00:00+02:00;2019-08-16;9702;91,6;24;24;2;2;99,98;2;8475;1225;520;385;243;77;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-16T00:00+02:00;2019-08-17T00:00+02:00;2019-08-16;9710;91,6;24;24;2;2;99,98;Totalt i retning TROMSDALEN;8479;1229;522;387;243;77;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-16T00:00+02:00;2019-08-17T00:00+02:00;2019-08-16;9863;91,6;24;24;2;4;99,96;Totalt i retning TROMSØYA;9276;583;179;185;191;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-16T00:00+02:00;2019-08-17T00:00+02:00;2019-08-16;19573;91,6;24;24;2;6;99,97;Totalt;17755;1812;701;572;434;105;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-17T00:00+02:00;2019-08-18T00:00+02:00;2019-08-17;8936;100,0;24;24;0;2;99,98;1;8535;399;123;120;151;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-17T00:00+02:00;2019-08-18T00:00+02:00;2019-08-17;8972;100,0;24;24;0;0;100,00;2;8231;741;367;159;192;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-17T00:00+02:00;2019-08-18T00:00+02:00;2019-08-17;8975;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;8232;743;368;160;192;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-17T00:00+02:00;2019-08-18T00:00+02:00;2019-08-17;8933;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;8534;397;122;119;151;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-17T00:00+02:00;2019-08-18T00:00+02:00;2019-08-17;17908;100,0;24;24;0;2;99,99;Totalt;16766;1140;490;279;343;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-18T00:00+02:00;2019-08-19T00:00+02:00;2019-08-18;9788;100,0;24;24;0;5;99,95;1;9278;505;164;189;141;10;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-18T00:00+02:00;2019-08-19T00:00+02:00;2019-08-18;8403;100,0;24;24;0;1;99,99;2;7765;637;294;148;166;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-18T00:00+02:00;2019-08-19T00:00+02:00;2019-08-18;8404;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7766;637;294;148;166;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-18T00:00+02:00;2019-08-19T00:00+02:00;2019-08-18;9787;100,0;24;24;0;5;99,95;Totalt i retning TROMSØYA;9277;505;164;189;141;10;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-18T00:00+02:00;2019-08-19T00:00+02:00;2019-08-18;18191;100,0;24;24;0;6;99,97;Totalt;17043;1142;458;337;307;39;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-19T00:00+02:00;2019-08-20T00:00+02:00;2019-08-19;5320;58,3;24;24;10;7;99,87;1;4958;355;107;108;120;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-19T00:00+02:00;2019-08-20T00:00+02:00;2019-08-19;3703;58,3;24;24;10;0;100,00;2;3061;642;282;151;142;67;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-19T00:00+02:00;2019-08-20T00:00+02:00;2019-08-19;3707;58,3;24;24;10;0;100,00;Totalt i retning TROMSDALEN;3063;644;283;152;142;67;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-19T00:00+02:00;2019-08-20T00:00+02:00;2019-08-19;5316;58,3;24;24;10;7;99,87;Totalt i retning TROMSØYA;4956;353;106;107;120;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-19T00:00+02:00;2019-08-20T00:00+02:00;2019-08-19;9023;58,3;24;24;10;7;99,92;Totalt;8019;997;389;259;262;86;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-20T00:00+02:00;2019-08-21T00:00+02:00;2019-08-20;6019;41,7;24;24;14;3;99,95;1;5624;392;98;118;154;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-20T00:00+02:00;2019-08-21T00:00+02:00;2019-08-20;6725;41,7;24;24;14;5;99,93;2;6029;691;274;174;182;59;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-20T00:00+02:00;2019-08-21T00:00+02:00;2019-08-20;6728;41,7;24;24;14;5;99,93;Totalt i retning TROMSDALEN;6030;693;274;175;182;60;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-20T00:00+02:00;2019-08-21T00:00+02:00;2019-08-20;6016;41,7;24;24;14;3;99,95;Totalt i retning TROMSØYA;5623;390;98;117;154;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-20T00:00+02:00;2019-08-21T00:00+02:00;2019-08-20;12744;41,7;24;24;14;8;99,94;Totalt;11653;1083;372;292;336;81;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-21T00:00+02:00;2019-08-22T00:00+02:00;2019-08-21;9459;58,3;24;24;10;11;99,88;1;8801;647;195;189;236;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-21T00:00+02:00;2019-08-22T00:00+02:00;2019-08-21;9598;58,3;24;24;10;2;99,98;2;8426;1170;493;326;264;85;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-21T00:00+02:00;2019-08-22T00:00+02:00;2019-08-21;9600;58,3;24;24;10;1;99,99;Totalt i retning TROMSDALEN;8426;1173;495;327;264;85;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-21T00:00+02:00;2019-08-22T00:00+02:00;2019-08-21;9457;58,3;24;24;10;12;99,87;Totalt i retning TROMSØYA;8801;644;193;188;236;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-21T00:00+02:00;2019-08-22T00:00+02:00;2019-08-21;19057;58,3;24;24;10;13;99,93;Totalt;17227;1817;688;515;500;112;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-22T00:00+02:00;2019-08-23T00:00+02:00;2019-08-22;6600;41,7;24;24;14;16;99,76;1;6139;445;131;121;166;25;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-22T00:00+02:00;2019-08-23T00:00+02:00;2019-08-22;5285;41,7;24;24;14;4;99,92;2;4376;905;372;258;212;63;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-22T00:00+02:00;2019-08-23T00:00+02:00;2019-08-22;5288;41,7;24;24;14;4;99,92;Totalt i retning TROMSDALEN;4380;904;372;257;212;63;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-22T00:00+02:00;2019-08-23T00:00+02:00;2019-08-22;6597;41,7;24;24;14;16;99,76;Totalt i retning TROMSØYA;6135;446;131;122;166;25;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-22T00:00+02:00;2019-08-23T00:00+02:00;2019-08-22;11885;41,7;24;24;14;20;99,83;Totalt;10515;1350;503;379;378;88;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-23T00:00+02:00;2019-08-24T00:00+02:00;2019-08-23;10736;66,7;24;24;8;30;99,72;1;10012;694;207;210;261;13;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-23T00:00+02:00;2019-08-24T00:00+02:00;2019-08-23;10792;66,7;24;24;8;18;99,83;2;9568;1206;517;336;307;46;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-23T00:00+02:00;2019-08-24T00:00+02:00;2019-08-23;10793;66,7;24;24;8;18;99,83;Totalt i retning TROMSDALEN;9569;1206;517;336;307;46;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-23T00:00+02:00;2019-08-24T00:00+02:00;2019-08-23;10735;66,7;24;24;8;30;99,72;Totalt i retning TROMSØYA;10011;694;207;210;261;13;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-23T00:00+02:00;2019-08-24T00:00+02:00;2019-08-23;21528;66,7;24;24;8;48;99,78;Totalt;19580;1900;724;546;568;59;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-24T00:00+02:00;2019-08-25T00:00+02:00;2019-08-24;926;33,3;24;24;16;2;99,78;1;866;58;18;16;24;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-24T00:00+02:00;2019-08-25T00:00+02:00;2019-08-24;971;33,3;24;24;16;0;100,00;2;886;85;33;13;33;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-24T00:00+02:00;2019-08-25T00:00+02:00;2019-08-24;971;33,3;24;24;16;0;100,00;Totalt i retning TROMSDALEN;886;85;33;13;33;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-24T00:00+02:00;2019-08-25T00:00+02:00;2019-08-24;926;33,3;24;24;16;2;99,78;Totalt i retning TROMSØYA;866;58;18;16;24;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-24T00:00+02:00;2019-08-25T00:00+02:00;2019-08-24;1897;33,3;24;24;16;2;99,89;Totalt;1752;143;51;29;57;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-25T00:00+02:00;2019-08-26T00:00+02:00;2019-08-25;-;0,0;24;24;24;-;-;1;-;-;-;-;-;-;-
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-25T00:00+02:00;2019-08-26T00:00+02:00;2019-08-25;-;0,0;24;24;24;-;-;2;-;-;-;-;-;-;-
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-25T00:00+02:00;2019-08-26T00:00+02:00;2019-08-25;-;0,0;24;24;24;-;-;Totalt i retning TROMSDALEN;-;-;-;-;-;-;-
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-25T00:00+02:00;2019-08-26T00:00+02:00;2019-08-25;-;0,0;24;24;24;-;-;Totalt i retning TROMSØYA;-;-;-;-;-;-;-
